Text,Emotion
i feel it must have been the violent dream i had to snap myself awake from a difficult dream of my mother representing anyone and everyone and self violence universal but beautiful in its metaphor,anger
i know all art animals are lame and i feel particularly violent about the crabs,anger
i feel hated by jim martin s,anger
i feel so wronged but what can i do,anger
i feel irritable or depressed during the course of the day i just stop and think am i too hungry angry lonely or tired,anger
i was already packed didn t want to wait around for her to talk to her friend was feeling irritable tired and eventually gave up on trying to go in the first place made me feel more down about my situation,anger
i feel that the thighs are being stubborn and not going away at the same rate as stomach arms or butt,anger
i feel like it only had created in me a more grumpy state at the meanness around me,anger
i imagine ill eventually migrate to the middle but even alone that feels greedy to me,anger
i did say she could but its just a bit annoying and it reminds me that im really unfit and that i have no determination and then i feel really poo and have even less determination so its all a bit of a vicious circle,anger
im feeling so distracted recently,anger
i feel really fucked up still,anger
i feel but i m trying to be stubborn and ignorant at the same time so that i can keep going,anger
i think feeling insulted was a good thing maybe if we all felt insulted and made that clear when someone attacks with a racial religious slur even though it is not aimed at you personally those that made the comment might learn something,anger
i generally don t eat a lot of junk it is mostly stress eating but as i become more comfortable with the child care i am feeling less stressed and eating less junk,anger
i made an appointment with a friend to drink coffee togehter however,anger
i feel so disgusted and ashamed of myself,anger
i will try not to feel rushed along with others or busy myself with this or that,anger
i feel selfish at times for wanting an escape from my day to day as i feel like i should be thinking of the kids and taking them some where instead,anger
