Text,Emotion
i feel so frightened i wanna run to you i wanna call but i ve been hit by lightning just can t stand up for falling apart can t see through this veil across my heart over you you ll always be the one you were the first you ll be the last,fear
i remember feeling paranoid,fear
i am feel overwhelmed,fear
ive been feeling a little overwhelmed about the whole thing lately but somehow the small step of finding out where my lectures will be has helped a bit,fear
i can t help but feeling weird when opening every closet in an apartment that somebody s still living in so i didn t,fear
i want to avoid feeling terrified,fear
i started feeling shaky hungry,fear
once i was caught by thugs aged between,fear
i feel fearful of how this sensitive non confrontational driven girl will thrive as an executive in the corporate world,fear
i would also feel threatened by the ease with which private information could permeate the system,fear
i could feel what was going to happen at the very end but it still startled me,fear
i feel bore and restless,fear
i should not feel afraid we can stop shoulding all over ourselves,fear
i didnt feel alarmed moreso a feeling of total welcome,fear
i feel a bit afraid of not thin and thin i would like to know is elevated thyroid hormone eat less because of the movement to improve the metabolism or drug but that still in the normal range within the distressed in the end because of hyperthyroidism thin or i was really healthy thin,fear
i feel pretty shy right now and i dont know why,fear
i was not used to being around such grandeur and i found myself feeling very intimidated,fear
i suppose we had these moments of feeling vulnerable together and we laughed a lot and i felt very alive,fear
i can remember a year ago yesterday feeling so unsure so scared of what our future held,fear
i feel intimidated by your question,fear
i am feeling shaky and tired i feel like i do when i go on a long run without eating and come home and just really wanting a banana or some gatorade,fear
i feel uncontrollably agitated and i have no idea why,fear
